Computed_Block_Hash,Previous_Block_Hash,Next_Block_Hash,Merkle_Root,Timestamp,Nonce,BlockReward,Transaction_Hash,Input_Addresses,Transaction_Hash_of_Inputs,Input_Amount,Output_Addresses,Output_Amount
00000000e98eb630ca32444cb0621dea8818feea9039296ab322fc6f283f296e,000000003e029e3e141af6aa26bc2a7a212dc66af32434a7ca82bf2890183fc8,000000007d95532530049dbbb1aea78bc0d0a71b8b9f07ec8871ff3faca8c28c,a9f7c368e35ddca8fa529fd467475716899164162fa1b9ed9820d8e12cea8817,01/25/2009 10:29:25,161499851,50.000000,a9f7c368e35ddca8fa529fd467475716899164162fa1b9ed9820d8e12cea8817,,0000000000000000000000000000000000000000000000000000000000000000 ,,1Ay94cDoiswLSC5xDuDAcRdJzWzo4v5z24 ,50.000000 
000000007d95532530049dbbb1aea78bc0d0a71b8b9f07ec8871ff3faca8c28c,00000000e98eb630ca32444cb0621dea8818feea9039296ab322fc6f283f296e,000000003db92ea2d744dcb2a7a3b54a3d40496cced5a166ef5a1d328300dffd,58547094badb9e0809bcddcc37598e1bb78cdace39a991aea3a2afa4de6c32ed,01/25/2009 10:35:31,2151598898,50.000000,58547094badb9e0809bcddcc37598e1bb78cdace39a991aea3a2afa4de6c32ed,,0000000000000000000000000000000000000000000000000000000000000000 ,,16KNj2Etqe1yFyXc7NuPDj7LknjbZfNFfe ,50.000000 
000000003db92ea2d744dcb2a7a3b54a3d40496cced5a166ef5a1d328300dffd,000000007d95532530049dbbb1aea78bc0d0a71b8b9f07ec8871ff3faca8c28c,0000000016d9d08f3cf31549e6e96689a9e3444e909c8682cf860f2b79dc2e39,35c8a864b329faaf01a4062b7ed1b4d2f2cd739539572b421879b5a705f57650,01/25/2009 10:44:19,3335415069,50.000000,35c8a864b329faaf01a4062b7ed1b4d2f2cd739539572b421879b5a705f57650,,0000000000000000000000000000000000000000000000000000000000000000 ,,13nGhMjkvX4akzJmReM1sKo51pemUFsgnN ,50.000000 
0000000016d9d08f3cf31549e6e96689a9e3444e909c8682cf860f2b79dc2e39,000000003db92ea2d744dcb2a7a3b54a3d40496cced5a166ef5a1d328300dffd,00000000f0c08a990808201c33ddfdbd066dd970d240542bb9331e43d7016bb3,3766b5371e8fde91830be993775688216ca53b6d6fcc0b2370ba952002e1da51,01/25/2009 10:49:59,2170092324,50.000000,3766b5371e8fde91830be993775688216ca53b6d6fcc0b2370ba952002e1da51,,0000000000000000000000000000000000000000000000000000000000000000 ,,1FqMmTWMqsFvAyK4dL9uTqn6pWjr4rSa3J ,50.000000 
00000000f0c08a990808201c33ddfdbd066dd970d240542bb9331e43d7016bb3,0000000016d9d08f3cf31549e6e96689a9e3444e909c8682cf860f2b79dc2e39,000000008bff18478663187c769ea567d1e366b5b693b820f5a195e1f851521a,05368f1bc03d81d46bb01c5357294633a2623de448a54f3e93d252add6650a6e,01/25/2009 11:02:22,2194169111,50.000000,05368f1bc03d81d46bb01c5357294633a2623de448a54f3e93d252add6650a6e,,0000000000000000000000000000000000000000000000000000000000000000 ,,1PMdqmFzKQHPzcgjZgJY7F6swzcAEoFxzT ,50.000000 
000000008bff18478663187c769ea567d1e366b5b693b820f5a195e1f851521a,00000000f0c08a990808201c33ddfdbd066dd970d240542bb9331e43d7016bb3,000000004a48edeb998d77a0ec1c558230878ad0fe24ba7f255d5bbc344570e0,fb41f2d0c8f4d7784cea78a24147fefc9ee7cdbc91c945aabd198d4b4000497f,01/25/2009 11:09:29,3504797474,50.000000,fb41f2d0c8f4d7784cea78a24147fefc9ee7cdbc91c945aabd198d4b4000497f,,0000000000000000000000000000000000000000000000000000000000000000 ,,14GBfiGDtJe2WbCrNcWrZv15BEkiQG33RK ,50.000000 
000000004a48edeb998d77a0ec1c558230878ad0fe24ba7f255d5bbc344570e0,000000008bff18478663187c769ea567d1e366b5b693b820f5a195e1f851521a,000000002b55f8cb48deb8d6b7dc0817df9849a7e2080d9648979f0fe45d2853,3004380cb3e3100f03de020b7a4abd0c47d2f7b8449fd999bca1f9c4ecf52393,01/25/2009 11:27:21,3538872631,100.000000,ee21f6c43e07b43fdf21c82c06c1cd2fb9702d6100daa2c744c1135a12f3ba62,,0000000000000000000000000000000000000000000000000000000000000000 ,,1L93PrmKZM73CFPG6c1BPqkvyEiF4i1mMY ,50.000000 
000000004a48edeb998d77a0ec1c558230878ad0fe24ba7f255d5bbc344570e0,000000008bff18478663187c769ea567d1e366b5b693b820f5a195e1f851521a,000000002b55f8cb48deb8d6b7dc0817df9849a7e2080d9648979f0fe45d2853,3004380cb3e3100f03de020b7a4abd0c47d2f7b8449fd999bca1f9c4ecf52393,01/25/2009 11:27:21,3538872631,100.000000,1c6861aa429c0c8b3a5be978160a2b5671c5cbb1d8194bc8d54fa2da154f3d8c,114Y2Hz7uDHmyK5iKhAzMbPZrHbYnNXqAX ,d2c517572953d1ff9749843809237f76b11d2cf2e6937280e3bb53a779ae446b ,50.000000 ,1CG7YVf2msVU8on6zrAUpfoqzD3avUDiWS ,50.000000 
000000002b55f8cb48deb8d6b7dc0817df9849a7e2080d9648979f0fe45d2853,000000004a48edeb998d77a0ec1c558230878ad0fe24ba7f255d5bbc344570e0,00000000772003e7b81cac7d63a1195f55a321347eb0a6190140176906d64469,ec9ef20ba0657437c51c960dfe8552e8624298d17d72a3513d910d8331020c8f,01/25/2009 11:32:22,3352354607,50.000000,ec9ef20ba0657437c51c960dfe8552e8624298d17d72a3513d910d8331020c8f,,0000000000000000000000000000000000000000000000000000000000000000 ,,18jXySuJdqiRB2TLsywLW5RPPuCv8wwEGs ,50.000000 
00000000772003e7b81cac7d63a1195f55a321347eb0a6190140176906d64469,000000002b55f8cb48deb8d6b7dc0817df9849a7e2080d9648979f0fe45d2853,000000006947fb1ec7bda93f3bdb54372faaea393807409c6c7cfa236da44c8c,4d6cafd6c69341e73b63c09c1ec32b2fdded4e0b04d41b88af5afb7f18514ff1,01/25/2009 11:38:15,4242195734,50.000000,4d6cafd6c69341e73b63c09c1ec32b2fdded4e0b04d41b88af5afb7f18514ff1,,0000000000000000000000000000000000000000000000000000000000000000 ,,1MNbDrJjJReS7HLVadgDLezYqZ67JpMMHZ ,50.000000 
000000006947fb1ec7bda93f3bdb54372faaea393807409c6c7cfa236da44c8c,00000000772003e7b81cac7d63a1195f55a321347eb0a6190140176906d64469,00000000a5e1552a1ea5e75e7680eb205a8fc32849d4d61ca9826935e2e204e2,9fcae3358a09480876212cb38e4d76b47d7d4b9ed9e0c9454dc9b5c0f6b8df0e,01/25/2009 11:40:18,1344613937,50.000000,9fcae3358a09480876212cb38e4d76b47d7d4b9ed9e0c9454dc9b5c0f6b8df0e,,0000000000000000000000000000000000000000000000000000000000000000 ,,18dNqSUtev73xrzwKWV8u1yBTzYTim7wmw ,50.000000 
00000000a5e1552a1ea5e75e7680eb205a8fc32849d4d61ca9826935e2e204e2,000000006947fb1ec7bda93f3bdb54372faaea393807409c6c7cfa236da44c8c,00000000d79ca1994b80322b944426b607c9729f2651436a7a87a1cd1048ebfe,f5e8623d54c013203e0f8355288025a4a6bd6ae02eb59a403818959882ef0c53,01/25/2009 11:51:50,354112301,50.000000,f5e8623d54c013203e0f8355288025a4a6bd6ae02eb59a403818959882ef0c53,,0000000000000000000000000000000000000000000000000000000000000000 ,,151aRDYf1aJC9M55ABa9iWob9ZUGDtGeKw ,50.000000 
00000000d79ca1994b80322b944426b607c9729f2651436a7a87a1cd1048ebfe,00000000a5e1552a1ea5e75e7680eb205a8fc32849d4d61ca9826935e2e204e2,000000007cdf2f72eebf5eac4379316b576c858fe6274d0a8032f46e26e2c607,42f64d9dddd167ed5ec3041d9ad7afc046019f122bfc34f03e2de718d36e8b98,01/25/2009 11:53:41,4192410163,50.000000,42f64d9dddd167ed5ec3041d9ad7afc046019f122bfc34f03e2de718d36e8b98,,0000000000000000000000000000000000000000000000000000000000000000 ,,1Hk5JPZ5rWgSzFx6chU8VSAxqe9HRfpadY ,50.000000 
000000007cdf2f72eebf5eac4379316b576c858fe6274d0a8032f46e26e2c607,00000000d79ca1994b80322b944426b607c9729f2651436a7a87a1cd1048ebfe,000000001a42293b356c865ecdcaba9c85faab1c77fdc48198d3d3ca9dc8405d,8d4f611e46eeda4342ce49c066f5231711e139151bf41024a61cf187064d6667,01/25/2009 12:04:55,193101917,50.000000,8d4f611e46eeda4342ce49c066f5231711e139151bf41024a61cf187064d6667,,0000000000000000000000000000000000000000000000000000000000000000 ,,19g5ocjVJzkEkafsWXVXQrp62trH8nbvQk ,50.000000 
000000001a42293b356c865ecdcaba9c85faab1c77fdc48198d3d3ca9dc8405d,000000007cdf2f72eebf5eac4379316b576c858fe6274d0a8032f46e26e2c607,000000008a21a11c739d3aa4ef2538253f229e196fe07a29a0200f18c6cfebc2,36339aaab7234da25adbe0b8b7ce1899d5c1a453b68cc64f9dd29336d2ac3168,01/25/2009 12:08:13,2731268887,50.000000,36339aaab7234da25adbe0b8b7ce1899d5c1a453b68cc64f9dd29336d2ac3168,,0000000000000000000000000000000000000000000000000000000000000000 ,,1HkMKoi8wuSjT6RV2v5bVFzS35HoLkaZLd ,50.000000 
000000008a21a11c739d3aa4ef2538253f229e196fe07a29a0200f18c6cfebc2,000000001a42293b356c865ecdcaba9c85faab1c77fdc48198d3d3ca9dc8405d,000000003944d8d27be5a7551be4360817580a9c8a7e24fcd4bd6c1cd3df792c,52d723c63d0d7f00e3d7ce6f024cb9c88022a336ad6a315ef99b5b8626f32639,01/25/2009 12:16:08,75825430,50.000000,52d723c63d0d7f00e3d7ce6f024cb9c88022a336ad6a315ef99b5b8626f32639,,0000000000000000000000000000000000000000000000000000000000000000 ,,1HC9xjD6wzU4ZKEujvjuDRf9SrQyAm6Mys ,50.000000 
000000003944d8d27be5a7551be4360817580a9c8a7e24fcd4bd6c1cd3df792c,000000008a21a11c739d3aa4ef2538253f229e196fe07a29a0200f18c6cfebc2,00000000963c8d5b2459cccaa6989d10f63eaae0c34366c451f2d9a2953484d3,e36467b3e85ecf3b9f0604379036047a997ffc3d4c2da4716ee031889440658d,01/25/2009 12:26:47,2546884919,50.000000,e36467b3e85ecf3b9f0604379036047a997ffc3d4c2da4716ee031889440658d,,0000000000000000000000000000000000000000000000000000000000000000 ,,13yyFSsEmSfSYRo5PCBnxmcMt3bNukFeoY ,50.000000 
00000000963c8d5b2459cccaa6989d10f63eaae0c34366c451f2d9a2953484d3,000000003944d8d27be5a7551be4360817580a9c8a7e24fcd4bd6c1cd3df792c,00000000317b4bb991241794ad06039987459a82d7ca05b2da9282e93b475f3b,e09b0237f36e1f71f38991d35a21b2067ef5c45521bb973183aa7554b4c73427,01/25/2009 12:29:38,869511973,50.000000,e09b0237f36e1f71f38991d35a21b2067ef5c45521bb973183aa7554b4c73427,,0000000000000000000000000000000000000000000000000000000000000000 ,,1WuS3kwmNLzVbzAZDRJHBZqptT6C71PJw ,50.000000 
00000000317b4bb991241794ad06039987459a82d7ca05b2da9282e93b475f3b,00000000963c8d5b2459cccaa6989d10f63eaae0c34366c451f2d9a2953484d3,00000000fd01351b7f07599e682c570bcf3f369249084e43a2603da1e6aefe77,861ded8e3b1a39596052872160ceb058f8d58e22e1e1ec5429cc918a4a0495cc,01/25/2009 12:40:13,1155447838,50.000000,861ded8e3b1a39596052872160ceb058f8d58e22e1e1ec5429cc918a4a0495cc,,0000000000000000000000000000000000000000000000000000000000000000 ,,1M1rjkmnkz9HEGn3d8BHhiTkmUeDkwsGwp ,50.000000 
